"","Policy","IdOrig","Dbase","SciName","CommName","MSY","SpeciesCat","SpeciesCatName","BvBmsy","FvFmsy","current_b","current_f","b_mey","f_mey","current_b_mey","current_f_mey"
"4039","Historic","8496-FAO-57-33","FAO","Polynemidae","Threadfins, tasselfishes nei",7250.78080224017,33,"Miscellaneous coastal fishes",0.68054619150325,1.41777533505002,0.68054619150325,1.41777533505002,1.3659290600436,0.678843250306847,0.497963561668032,2.08968387690814
"4040","Historic","8497-FAO-71-33","FAO","Polynemidae","Threadfins, tasselfishes nei",4605.8418932469,33,"Miscellaneous coastal fishes",0.68054619150325,1.41777533505002,0.68054619150325,1.41777533505002,1.3659290600436,0.678843250306847,0.497963561668032,2.08968387690814
"4041","Historic","10638-FAO-71-35","FAO","Chirocentrus spp","Wolf-herrings nei",367.134770283141,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4042","Historic","13188-FAO-71-35","FAO","Chirocentrus spp","Wolf-herrings nei",38.0732354367702,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4043","Historic","5563-FAO-57-35","FAO","Chirocentrus spp","Wolf-herrings nei",19264.1506254001,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4044","Historic","5564-FAO-51-35","FAO","Chirocentrus spp","Wolf-herrings nei",8078.77795744039,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4045","Historic","5784-FAO-57-35","FAO","Chirocentrus spp","Wolf-herrings nei",3678.59974767651,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4046","Historic","5785-FAO-71-35","FAO","Chirocentrus spp","Wolf-herrings nei",9354.23134457219,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4047","Historic","5869-FAO-51-35","FAO","Chirocentrus spp","Wolf-herrings nei",480.447970987815,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4048","Historic","8509-FAO-57-35","FAO","Chirocentrus spp","Wolf-herrings nei",767.810247974866,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4049","Historic","8510-FAO-71-35","FAO","Chirocentrus spp","Wolf-herrings nei",3327.78207829485,35,"Herrings, sardines, anchovies",0.734033208910607,1.5028436388007,0.734033208910607,1.5028436388007,1.35666453817266,0.686055230935496,0.541057268217021,2.19005630490578
"4050","Historic","10639-FAO-71-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",7933.77550627748,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4051","Historic","11656-FAO-27-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",4.14188227944531,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4052","Historic","11719-FAO-31-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",5.6950881342373,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4053","Historic","12826-FAO-51-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",44.0074992191064,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4054","Historic","14355-FAO-27-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",146.001350350447,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4055","Historic","14356-FAO-37-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",6.73055870409862,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4056","Historic","14949-FAO-51-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",799.901015217875,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4057","Historic","16671-FAO-27-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",8.80149984382128,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4058","Historic","3089-FAO-31-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",62.6459694766103,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4059","Historic","3734-FAO-71-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",1.55320585479199,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4060","Historic","4231-FAO-27-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",129.433821232666,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4061","Historic","5136-FAO-71-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",0.517735284930663,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4062","Historic","713-FAO-57-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",35.7237346602158,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4063","Historic","8511-FAO-57-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",54.8799402026503,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4064","Historic","8512-FAO-71-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",870.313013968445,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4065","Historic","9712-FAO-81-33","FAO","Labridae","Wrasses, hogfishes, etc. nei",3.62414699451464,33,"Miscellaneous coastal fishes",0.656881836251864,2.9403903083109,0.656881836251864,2.9403903083109,1.35626310916469,0.68636862681584,0.48433016229355,4.28396961062512
"4066","Historic","1070-FAO-34-33","FAO","Lutjanus spp","Snappers nei",4.43331761735874,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4067","Historic","11753-FAO-51-33","FAO","Lutjanus spp","Snappers nei",37.2398679858134,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4068","Historic","12502-FAO-51-33","FAO","Lutjanus spp","Snappers nei",15.9599434224915,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4069","Historic","12550-FAO-31-33","FAO","Lutjanus spp","Snappers nei",4.87664937909462,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4070","Historic","12578-FAO-31-33","FAO","Lutjanus spp","Snappers nei",20.8365928015861,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4071","Historic","1287-FAO-31-33","FAO","Lutjanus spp","Snappers nei",31.0332233215112,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4072","Historic","12948-FAO-34-33","FAO","Lutjanus spp","Snappers nei",234.079170196542,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4073","Historic","13069-FAO-51-33","FAO","Lutjanus spp","Snappers nei",110.389608672233,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4074","Historic","13137-FAO-34-33","FAO","Lutjanus spp","Snappers nei",70.9330818777399,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4075","Historic","13181-FAO-71-33","FAO","Lutjanus spp","Snappers nei",19.9499292781143,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4076","Historic","15170-FAO-34-33","FAO","Lutjanus spp","Snappers nei",16.8466069459632,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4077","Historic","1560-FAO-34-33","FAO","Lutjanus spp","Snappers nei",215.902567965371,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4078","Historic","17192-FAO-77-33","FAO","Lutjanus spp","Snappers nei",43.4465126501157,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4079","Historic","2237-FAO-87-33","FAO","Lutjanus spp","Snappers nei",143.639490802423,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4080","Historic","2365-FAO-34-33","FAO","Lutjanus spp","Snappers nei",56.303133740456,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4081","Historic","2418-FAO-77-33","FAO","Lutjanus spp","Snappers nei",8.86663523471749,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4082","Historic","3725-FAO-71-33","FAO","Lutjanus spp","Snappers nei",132.999528520762,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4083","Historic","4327-FAO-34-33","FAO","Lutjanus spp","Snappers nei",106.39962281661,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4084","Historic","4377-FAO-34-33","FAO","Lutjanus spp","Snappers nei",181.766022311708,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4085","Historic","4859-FAO-34-33","FAO","Lutjanus spp","Snappers nei",907.500116273335,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4086","Historic","5746-FAO-57-33","FAO","Lutjanus spp","Snappers nei",9031.1113183215,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4087","Historic","5747-FAO-71-33","FAO","Lutjanus spp","Snappers nei",43764.3815232803,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4088","Historic","732-FAO-31-33","FAO","Lutjanus spp","Snappers nei",244.719132478203,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4089","Historic","7783-FAO-51-33","FAO","Lutjanus spp","Snappers nei",4.43331761735874,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4090","Historic","8031-FAO-34-33","FAO","Lutjanus spp","Snappers nei",110.832940433969,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4091","Historic","8482-FAO-57-33","FAO","Lutjanus spp","Snappers nei",122.359566239101,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4092","Historic","8483-FAO-71-33","FAO","Lutjanus spp","Snappers nei",1459.89149139623,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4093","Historic","9501-FAO-71-33","FAO","Lutjanus spp","Snappers nei",11.5266258051327,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4094","Historic","9761-FAO-31-33","FAO","Lutjanus spp","Snappers nei",228.315857293975,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4095","Historic","9762-FAO-77-33","FAO","Lutjanus spp","Snappers nei",597.611214819959,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4096","Historic","9811-FAO-34-33","FAO","Lutjanus spp","Snappers nei",3536.45746336707,33,"Miscellaneous coastal fishes",0.550913324506426,4.09437745209096,0.550913324506426,4.09437745209096,1.33360617506602,0.704180243462075,0.406191859726434,5.93553463454935
"4097","Historic","1078-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",606.89817470393,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4098","Historic","13145-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",1804.6852197431,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4099","Historic","15181-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",11.6431304499555,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4100","Historic","2372-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",3440.54504796185,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4101","Historic","242-FAO-47-33","FAO","Pseudotolithus spp","West African croakers nei",13920.817844228,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4102","Historic","2907-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",521.030087635508,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4103","Historic","4336-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",545.771739841664,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4104","Historic","4868-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",1151.94221889247,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4105","Historic","5228-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",2356.27852480974,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4106","Historic","8752-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",341.28926131432,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4107","Historic","9821-FAO-34-33","FAO","Pseudotolithus spp","West African croakers nei",7833.64370586068,33,"Miscellaneous coastal fishes",0.917030822638713,1.49853291361986,0.917030822638713,1.49853291361986,1.36636569841984,0.678504329764502,0.67133778500484,2.2085826838275
"4108","Historic","10962-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",110.64779542171,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4109","Historic","12004-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",6.32273116695488,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4110","Historic","13530-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",123.29325775562,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4111","Historic","16352-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",742.920912117198,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4112","Historic","3603-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",8320.71421571262,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4113","Historic","3790-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",913.63465362498,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4114","Historic","4507-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",12408.3599151489,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4115","Historic","5013-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",15528.6277460412,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4116","Historic","5364-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",18778.511565856,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4117","Historic","7808-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",3701.95909825208,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4118","Historic","8131-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",3272.01337889915,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4119","Historic","9327-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",15.8068279173872,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4120","Historic","9878-FAO-27-34","FAO","Sebastes spp","Atlantic redfishes nei",3.16136558347744,34,"Miscellaneous demersal fishes",0.809,0.391,0.866,0.368,1.28953859881798,0.73953940074242,0.687067452507528,0.497607023548126
"4121","Historic","109-FAO-37-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",18.0975313105054,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4122","Historic","11394-FAO-27-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",8.51648532259078,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4123","Historic","12921-FAO-34-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",40.4533052823062,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4124","Historic","14025-FAO-34-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",1.06456066532385,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4125","Historic","14026-FAO-27-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",1.06456066532385,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4126","Historic","1513-FAO-34-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",5.32280332661924,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4127","Historic","15309-FAO-37-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",37.2596232863347,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4128","Historic","16542-FAO-27-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",27.67857729842,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4129","Historic","4059-FAO-27-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",6.38736399194309,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4130","Historic","5999-FAO-27-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",37.2596232863347,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4131","Historic","9127-FAO-34-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",534.409453992572,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4132","Historic","9128-FAO-37-43","FAO","Palinurus spp","Palinurid spiny lobsters nei",6.38736399194309,43,"Lobsters, spiny-rock lobsters",0.329724389217434,2.84890857400135,0.329724389217434,2.84890857400135,1.24218850915969,0.778643285463507,0.264802914620756,3.66222639756704
"4133","Historic","110-FAO-37-33","FAO","Pagrus spp","Pargo breams nei",263.135020586621,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4134","Historic","12922-FAO-34-33","FAO","Pagrus spp","Pargo breams nei",175.762002167898,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4135","Historic","14029-FAO-34-33","FAO","Pagrus spp","Pargo breams nei",120.899874323583,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4136","Historic","14580-FAO-37-33","FAO","Pagrus spp","Pargo breams nei",12.1915839654033,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4137","Historic","211-FAO-47-33","FAO","Pagrus spp","Pargo breams nei",998.693919832621,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4138","Historic","4842-FAO-34-33","FAO","Pagrus spp","Pargo breams nei",999.709885163071,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4139","Historic","4960-FAO-37-33","FAO","Pagrus spp","Pargo breams nei",284.470292526077,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4140","Historic","9131-FAO-34-33","FAO","Pagrus spp","Pargo breams nei",162.554452872044,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4141","Historic","9132-FAO-37-33","FAO","Pagrus spp","Pargo breams nei",43.6865092093618,33,"Miscellaneous coastal fishes",0.556284720601415,1.76939167910164,0.556284720601415,1.76939167910164,1.35579077270953,0.686737476652067,0.411207783432387,2.5871326426756
"4142","Historic","1120-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",9.90629914335067,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4143","Historic","11608-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",0.412762464306278,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4144","Historic","11715-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",5.77867450028789,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4145","Historic","12554-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",1.65104985722511,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
