IdOrig,IdOrigLumped,LumpedCatch2012
WGBFAS-CODVIIek-1971-2012-CHING_Russian Federation,WGBFAS-CODVIIek-1971-2012-CHING,4720
WGBFAS-CODVIIek-1971-2012-CHING_Spain,WGBFAS-CODVIIek-1971-2012-CHING,4720
WGBFAS-CODVIIek-1971-2012-CHING_Sweden,WGBFAS-CODVIIek-1971-2012-CHING,4720
WGBFAS-CODVIIek-1971-2012-CHING_United Kingdom,WGBFAS-CODVIIek-1971-2012-CHING,4720
WGBFAS-HERR2532-1973-2011-NEUBAUER_Belgium,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Channel Islands,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Denmark,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Estonia,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Faroe Islands,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Finland,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_France,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Germany,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Greenland,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Iceland,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Ireland,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Isle of Man,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Latvia,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Lithuania,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Netherlands,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Norway,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Poland,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Russian Federation,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Spain,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_Sweden,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR2532-1973-2011-NEUBAUER_United Kingdom,WGBFAS-HERR2532-1973-2011-NEUBAUER,137000
WGBFAS-HERR30-1972-2011-NEUBAUER_Belgium,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Channel Islands,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Denmark,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Estonia,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Faroe Islands,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Finland,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_France,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Germany,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Greenland,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Iceland,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Ireland,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Isle of Man,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Latvia,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Lithuania,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Netherlands,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Norway,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Poland,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Russian Federation,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Spain,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_Sweden,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR30-1972-2011-NEUBAUER_United Kingdom,WGBFAS-HERR30-1972-2011-NEUBAUER,71700
WGBFAS-HERR31-1979-2010-NEUBAUER_Belgium,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Channel Islands,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Denmark,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Estonia,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Faroe Islands,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Finland,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_France,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Germany,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Greenland,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Iceland,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Ireland,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Isle of Man,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Latvia,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Lithuania,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Netherlands,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Norway,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Poland,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Russian Federation,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Spain,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_Sweden,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERR31-1979-2010-NEUBAUER_United Kingdom,WGBFAS-HERR31-1979-2010-NEUBAUER,2080
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Belgium,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Channel Islands,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Denmark,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Estonia,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Faroe Islands,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Finland,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_France,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Germany,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Greenland,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Iceland,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Ireland,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Isle of Man,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Latvia,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Lithuania,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Netherlands,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Norway,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Poland,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Russian Federation,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Spain,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_Sweden,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-HERRRIGA-1976-2011-NEUBAUER_United Kingdom,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,30200
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Belgium,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Denmark,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Estonia,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Faroe Islands,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Finland,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_France,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Germany,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Ireland,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Latvia,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Lithuania,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Netherlands,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Norway,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Poland,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Russian Federation,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Spain,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_Sweden,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER_United Kingdom,WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,342000
WGCSE-CODVIa-1981-2012-CHING_Belgium,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Channel Islands,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Denmark,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Estonia,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Faroe Islands,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Finland,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_France,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Germany,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Greenland,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Iceland,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Ireland,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Isle of Man,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Latvia,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Lithuania,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Netherlands,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Norway,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Poland,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Portugal,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Russian Federation,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Spain,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_Sweden,WGCSE-CODVIa-1981-2012-CHING,6360
WGCSE-CODVIa-1981-2012-CHING_United Kingdom,WGCSE-CODVIa-1981-2012-CHING,6360
WGHMM-FMEG8c9a-1986-2010-NEUBAUER_Portugal,WGHMM-FMEG8c9a-1986-2010-NEUBAUER,1300
WGHMM-FMEG8c9a-1986-2010-NEUBAUER_United Kingdom,WGHMM-FMEG8c9a-1986-2010-NEUBAUER,1300
WGHMM-HAKENRTN-1961-2011-CHING_Belgium,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Denmark,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Faroe Islands,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_France,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Germany,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Iceland,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Ireland,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Netherlands,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Norway,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Portugal,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Spain,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_Sweden,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKENRTN-1961-2011-CHING_United Kingdom,WGHMM-HAKENRTN-1961-2011-CHING,72800
WGHMM-HAKESOTH-1972-2011-CHING_Belgium,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Denmark,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Faroe Islands,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_France,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Germany,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Iceland,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Ireland,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Netherlands,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Norway,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Portugal,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Spain,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_Sweden,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-HAKESOTH-1972-2011-CHING_United Kingdom,WGHMM-HAKESOTH-1972-2011-CHING,3000
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Belgium,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Denmark,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_France,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Germany,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Iceland,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Ireland,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Netherlands,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Norway,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_Portugal,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-MEG8c9a-1985-2010-NEUBAUER_United Kingdom,WGHMM-MEG8c9a-1985-2010-NEUBAUER,83
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Belgium,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Channel Islands,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Denmark,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_France,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Germany,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Ireland,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Netherlands,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Norway,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Portugal,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Spain,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_Sweden,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGHMM-SOLEVIII-1982-2011-NEUBAUER_United Kingdom,WGHMM-SOLEVIII-1982-2011-NEUBAUER,3970
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Denmark,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_France,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Germany,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Netherlands,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Portugal,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Russian Federation,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_Spain,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS_United Kingdom,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,2250
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Belgium,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Channel Islands,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Denmark,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Faroe Islands,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_France,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Germany,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Greenland,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Iceland,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Ireland,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Isle of Man,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Latvia,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Lithuania,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Netherlands,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Norway,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Poland,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Portugal,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Russian Federation,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Spain,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_Sweden,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-MACKNEICES-1972-2007-JENNINGS_United Kingdom,WGMHSA-MACKNEICES-1972-2007-JENNINGS,473000
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Denmark,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_France,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Germany,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Ireland,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Netherlands,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Portugal,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_Spain,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER_United Kingdom,WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,89600
WGNPBW-BWHITNEA-1980-2012-CHING_Denmark,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Faroe Islands,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_France,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Germany,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Greenland,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Iceland,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Ireland,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Lithuania,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Netherlands,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Norway,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Portugal,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Russian Federation,WGNPBW-BWHITNEA-1980-2012-CHING,104000
WGNPBW-BWHITNEA-1980-2012-CHING_Spain,WGNPBW-BWHITNEA-1980-2012-CHING,104000
