dbase,idorig,idoriglumped,commname,sciname,country,speciescat,speciescatname,regionfao,k,fvfmsy,g,beta,phi,price,eqfvfmey,fmeyvfmsy,curr_f,f_mey,pctredfmsy,pctredfmey,fconmsy,fconmey,pctredfmsycon,pctredfmeycon,marginalcost
FAO,9177-FAO-34-31,9177-FAO-34-31,Turbot,Psetta maxima,Morocco,31,"Flounders, halibuts, soles",34,1280.92,3.068,0.042,1.3,0.188,6955.084,4.02540402598434,0.762200586658147,0.128856,0.03201242463964218,67.40547588005215,75.1577731441388,0.042,0.03201242463964218,67.40547588005215,75.15643459393262,2626586.5218930244
FAO,9198-FAO-51-45,9198-FAO-51-45,Knife shrimp,Haliporoides triarthrus,Mozambique,45,"Shrimps, prawns",51,51325.627,3.856,0.041,1.3,0.188,2896.543,5.21337609539322,0.739690260245879,0.15809600000000001,0.03032730067008104,74.06639004149378,80.81857165678788,0.041,0.03032730067008104,74.06639004149378,80.81716130067741,49623775.53941262
FAO,9202-FAO-51-43,9202-FAO-51-43,Mozambique lobster,Metanephrops mozambicus,Mozambique,43,"Lobsters, spiny-rock lobsters",51,5423.396,3.888,0.04,1.3,0.188,9810.53,5.00787150211127,0.776362537595123,0.15552,0.03105450150380492,74.2798353909465,80.03143651792163,0.04,0.03105450150380492,74.2798353909465,80.03182773675096,14724363.624493241
FAO,9215-FAO-51-45,9215-FAO-51-45,Tsivakihini paste shrimp,Acetes erythraeus,Mozambique,45,"Shrimps, prawns",51,18604.64,6.601,0.043,1.3,0.188,2896.543,8.93246986669406,0.73898020797662,0.28384299999999996,0.03177614894299466,84.85078018482048,88.80488806652865,0.043,0.03177614894299466,84.85078018482048,88.80502639029511,17795831.343111396
FAO,9236-FAO-47-38,9236-FAO-47-38,Blue shark,Prionace glauca,Namibia,38,"Sharks, rays, chimaeras",47,53057.594,5.478,0.013,1.3,0.188,886.725,7.75427792203195,0.706478751389723,0.071214,0.009184223768066399,81.74516246805403,87.10389271502977,0.013,0.009184223768066399,81.74516246805403,87.10334517360856,25997465.21594107
FAO,9242-FAO-47-43,9242-FAO-47-43,Cape rock lobster,Jasus lalandii,Namibia,43,"Lobsters, spiny-rock lobsters",47,34328.552,0.54,0.034,1.3,0.188,29069.975,0.661192369927679,0.816036339399079,0.01836,0.02774523553956869,-85.18518518518516,-51.241914680500564,0.01836,0.01836,0,0,227806747.56044602
FAO,927-FAO-31-43,927-FAO-31-43,Caribbean spiny lobster,Panulirus argus,Belize,43,"Lobsters, spiny-rock lobsters",31,29128.46,1.679,0.037,1.3,0.188,16628.091,2.15709735957491,0.778563418425569,0.062123,0.02880684648174605,40.44073853484217,53.64140632961205,0.037,0.02880684648174605,40.44073853484217,53.62933779478446,135513063.43748116
FAO,9280-FAO-47-38,9280-FAO-47-38,Shortfin mako,Isurus oxyrinchus,Namibia,38,"Sharks, rays, chimaeras",47,12881.346,32.596,0.001,1.3,0.188,886.725,22.582102517687,1.44346567944982,0.032596,0.00144346567944982,96.93213891275003,95.57171437328846,0.001,0.00144346567944982,96.93213891275003,95.57164781123507,NA
FAO,9282-FAO-47-34,9282-FAO-47-34,Snoek,Thyrsites atun,Namibia,34,Miscellaneous demersal fishes,47,160069.521,0.513,0.063,1.3,0.188,442.214,0.753625477646533,0.680903024710043,0.032319,0.042896890556732716,-94.93177387914228,-32.691904621226485,0.032319,0.032319,0,0,27310640.70344436
FAO,9283-FAO-47-35,9283-FAO-47-35,Southern African anchovy,Engraulis capensis,Namibia,35,"Herrings, sardines, anchovies",47,163411.101,0.172,0.037,1.3,0.188,1041.672,0.25072305696186997,0.686567315690517,0.006363999999999999,0.025402990680549128,-481.3953488372094,-298.8464452043117,0.006363999999999999,0.006363999999999999,0,0,75162599.4337399
FAO,9284-FAO-47-35,9284-FAO-47-35,Southern African pilchard,Sardinops ocellatus,Namibia,35,"Herrings, sardines, anchovies",47,672338.802,2.354,0.04,1.3,0.188,608.524,3.43378901535795,0.685599800278972,0.09416000000000001,0.027423992011158884,57.519116397621076,70.87765161087638,0.04,0.027423992011158884,57.519116397621076,70.87511468653474,177231981.70557332
FAO,9293-FAO-47-42,9293-FAO-47-42,West African geryon,Chaceon maritae,Namibia,42,"Crabs, sea-spiders",47,56221.989,0.312,0.041,1.3,0.188,4469.184,0.421708391284741,0.739891747291248,0.012792000000000001,0.030335561638941168,-220.51282051282053,-137.13068572182897,0.012792000000000001,0.012792000000000001,0,0,83785813.38001657
FAO,9295-FAO-47-31,9295-FAO-47-31,West coast sole,Austroglossus microlepis,Namibia,31,"Flounders, halibuts, soles",47,24714.81,1.564,0.041,1.3,0.188,1022.233,2.04890175541011,0.763569766451827,0.064124,0.03130636042452491,36.0613810741688,51.19336506206277,0.041,0.03130636042452491,36.0613810741688,51.17840367955071,7447496.27731061
FAO,9311-FAO-27-34,9311-FAO-27-34,Angler(=Monk),Lophius piscatorius,Netherlands,34,Miscellaneous demersal fishes,27,21221.005,0.792,0.013,1.3,0.188,3222.056,1.11908087064863,0.707318113538983,0.010296,0.00919513547600678,-26.262626262626256,10.640953104632157,0.010296,0.00919513547600678,0,10.692157381441536,37636964.48762238
FAO,9312-FAO-27-34,9312-FAO-27-34,Argentine,Argentina sphyraena,Netherlands,34,Miscellaneous demersal fishes,27,15137.203,4.984,0.041,1.3,0.188,1368.908,7.26844484002699,0.685689068345898,0.204344,0.02811325180218182,79.93579454253612,86.24189875538373,0.041,0.02811325180218182,79.93579454253612,86.24219365277091,8906538.08822918
FAO,9320-FAO-27-31,9320-FAO-27-31,Atlantic halibut,Hippoglossus hippoglossus,Netherlands,31,"Flounders, halibuts, soles",27,1709.386,0.967,0.013,1.3,0.188,7142.158,1.22941145607702,0.786567588999497,0.012570999999999999,0.01022537865699346,-3.412616339193386,18.66026666198951,0.012570999999999999,0.01022537865699346,0,18.658987693950667,4464110.5777812
FAO,9342-FAO-27-31,9342-FAO-27-31,Brill,Scophthalmus rhombus,Netherlands,31,"Flounders, halibuts, soles",27,17784.369,1.618,0.108,1.3,0.188,6955.084,2.14505032274886,0.754379363964647,0.174744,0.08147297130818187,38.19530284301608,53.381047083384495,0.108,0.08147297130818187,38.19530284301608,53.37581186868684,28634657.223548412
FAO,9347-FAO-27-57,9347-FAO-27-57,Common cuttlefish,Sepia officinalis,Netherlands,57,"Squids, cuttlefishes, octopuses",27,18826.529,0.407,0.076,1.3,0.188,2444.774,0.598548387797369,0.679614424938306,0.030931999999999998,0.05165069629531126,-145.70024570024574,-67.07087018978612,0.030931999999999998,0.030931999999999998,0,0,16880431.424517035
FAO,9348-FAO-27-31,9348-FAO-27-31,Common dab,Limanda limanda,Netherlands,31,"Flounders, halibuts, soles",27,146776.343,2.406,0.041,1.3,0.188,744.066,3.15276567986616,0.763260561733339,0.09864600000000001,0.0312936830310669,58.43724023275145,68.28181661624623,0.041,0.0312936830310669,58.43724023275145,68.27678463286205,32247452.63182926
FAO,9350-FAO-27-45,9350-FAO-27-45,Common shrimp,Crangon crangon,Netherlands,45,"Shrimps, prawns",27,532231.703,3.09,0.04,1.3,0.188,2906.285,4.17953078219395,0.73939192528595,0.1236,0.029575677011438,67.63754045307444,76.07386924244466,0.04,0.029575677011438,67.63754045307444,76.07145872861003,520933114.2239289
FAO,9356-FAO-27-42,9356-FAO-27-42,Edible crab,Cancer pagurus,Netherlands,42,"Crabs, sea-spiders",27,16687.532,0.819,0.053,1.3,0.188,1856.335,1.19943137572285,0.682610390780817,0.043406999999999994,0.0361783507113833,-22.10012210012211,16.627160149338316,0.043406999999999994,0.0361783507113833,0,16.653187938850177,12494941.9810189
FAO,9361-FAO-27-31,9361-FAO-27-31,European flounder,Platichthys flesus,Netherlands,31,"Flounders, halibuts, soles",27,59636.219,2.379,0.041,1.3,0.188,2418.449,3.11823353288476,0.763053700784398,0.097539,0.031285201732160324,57.96553173602354,67.93056102264177,0.041,0.031285201732160324,57.96553173602354,67.92544343066842,42634325.57838619
FAO,9363-FAO-27-43,9363-FAO-27-43,European lobster,Homarus gammarus,Netherlands,43,"Lobsters, spiny-rock lobsters",27,345.314,2.736,0.042,1.3,0.188,8798.31,3.52669601067356,0.77565742618336,0.11491200000000001,0.03257761189970112,63.450292397660824,71.64484840843963,0.042,0.03257761189970112,63.450292397660824,71.64994787341521,831866.3150241375
FAO,9368-FAO-27-33,9368-FAO-27-33,European seabass,Dicentrarchus labrax,Netherlands,33,Miscellaneous coastal fishes,27,12686.297,1.43,0.04,1.3,0.188,4059.514,2.08560687252085,0.68572414206322,0.0572,0.0274289656825288,30.069930069930063,52.0523252404078,0.04,0.0274289656825288,30.069930069930074,52.04726279278182,22297095.92648506
FAO,9369-FAO-27-23,9369-FAO-27-23,European smelt,Osmerus eperlanus,Netherlands,23,"Salmons, trouts, smelts",27,14249.746,0.335,0.059,1.3,0.188,1226.527,0.491592238527317,0.681910108741853,0.019765,0.04023269641576933,-198.50746268656712,-103.4206241733476,0.019765,0.019765,0,0,6847327.464773297
FAO,9379-FAO-27-33,9379-FAO-27-33,Greater weever,Trachinus draco,Netherlands,33,Miscellaneous coastal fishes,27,2.239,63.692,0.042,1.3,0.188,1833.536,92.9550116332385,0.685191874037434,2.6750640000000003,0.02877805870957223,98.42994410601017,98.92421077419087,0.042,0.02877805870957223,98.42994410601017,98.9242104596536,1755.6560467481613
FAO,9381-FAO-27-34,9381-FAO-27-34,Grey gurnard,Eutrigla gurnardus,Netherlands,34,Miscellaneous demersal fishes,27,21409.994,0.423,0.075,1.3,0.188,1039.267,0.621699990401905,0.67997616828409,0.031724999999999996,0.05099821262130675,-136.40661938534276,-60.84928670395162,0.031724999999999996,0.031724999999999996,0,0,8180195.040820479
FAO,9390-FAO-34-34,9390-FAO-34-34,Largehead hairtail,Trichiurus lepturus,Netherlands,34,Miscellaneous demersal fishes,34,3861.826,0.383,0.104,1.3,0.188,828.25,0.563988321248527,0.678389510542405,0.039832,0.07055250909641012,-161.09660574412536,-77.30863607002601,0.039832,0.039832,0,0,1073402.1402481794
FAO,9393-FAO-27-31,9393-FAO-27-31,Lemon sole,Microstomus kitt,Netherlands,31,"Flounders, halibuts, soles",27,13355.351,4.031,0.04,1.3,0.188,2877.792,5.28441388330377,0.762855966432057,0.16124,0.03051423865728228,75.19225998511536,81.07642546395688,0.04,0.03051423865728228,75.19225998511536,81.07526751594996,11457952.691438556
FAO,9398-FAO-34-35,9398-FAO-34-35,Madeiran sardinella,Sardinella maderensis,Netherlands,35,"Herrings, sardines, anchovies",34,48450.379,0.189,0.041,1.3,0.188,293.252,0.275356112466528,0.685823457356834,0.007749000000000001,0.028118761751630198,-429.1005291005291,-263.16608011436784,0.007749000000000001,0.007749000000000001,0,0,6103390.864033461
FAO,9407-FAO-27-43,9407-FAO-27-43,Norway lobster,Nephrops norvegicus,Netherlands,43,"Lobsters, spiny-rock lobsters",27,26125.027,2.282,0.041,1.3,0.188,6171.724,2.93948308568637,0.776210115068148,0.093562,0.03182461471779407,56.17879053461876,65.98041319341357,0.041,0.03182461471779407,56.17879053461876,65.98553395845101,44329404.06233752
FAO,9415-FAO-27-38,9415-FAO-27-38,Picked dogfish,Squalus acanthias,Netherlands,38,"Sharks, rays, chimaeras",27,14247.578,0.082,0.014,1.3,0.188,766.905,0.116371906651674,0.705321606150191,0.0011480000000000001,0.009874502486102674,-1119.5121951219512,-759.3139261636519,0.0011480000000000001,0.0011480000000000001,0,0,5936503.3172444105
FAO,941-FAO-34-34,941-FAO-34-34,Largehead hairtail,Trichiurus lepturus,Belize,34,Miscellaneous demersal fishes,34,38387.378,0.655,0.108,1.3,0.188,828.25,0.966220911294603,0.677600317478159,0.07074,0.07318083428764116,-52.67175572519083,-3.4960005843940767,0.07074,0.07074,0,0,10585699.3959167
FAO,9422-FAO-27-34,9422-FAO-27-34,Red gurnard,Aspitrigla cuculus,Netherlands,34,Miscellaneous demersal fishes,27,4216.432,3.962,0.042,1.3,0.188,1039.267,5.7786460002780196,0.685584704693409,0.16640400000000002,0.028794557597123183,74.76022211004543,82.69490811598618,0.042,0.028794557597123183,74.76022211004543,82.69599432878827,1870770.0186679363
FAO,9445-FAO-27-33,9445-FAO-27-33,Surmullet,Mullus surmuletus,Netherlands,33,Miscellaneous coastal fishes,27,9110.885,1.243,0.113,1.3,0.188,805.986,1.83371390637634,0.677726780594646,0.14045900000000003,0.076583126207195,19.549477071600975,45.465865938916735,0.113,0.076583126207195,19.549477071600986,45.476526098580386,2410596.7649667263
FAO,9452-FAO-27-31,9452-FAO-27-31,Turbot,Psetta maxima,Netherlands,31,"Flounders, halibuts, soles",27,97845.54,1.743,0.039,1.3,0.188,6955.084,2.28142668501281,0.763962657569376,0.06797700000000001,0.029794543645205663,42.627653471026974,56.16777840948306,0.039,0.029794543645205663,42.627653471026974,56.1696696747346,203207781.03709722
FAO,9458-FAO-27-52,9458-FAO-27-52,Whelk,Buccinum undatum,Netherlands,52,"Abalones, winkles, conchs",27,5388.101,1.077,0.041,1.3,0.188,1353.429,1.56900997050349,0.686349376329575,0.044157,0.02814032442951258,7.149489322191272,36.265542042470045,0.041,0.02814032442951258,7.149489322191272,36.27210990440343,3125371.345965743
FAO,9461-FAO-27-31,9461-FAO-27-31,Witch flounder,Glyptocephalus cynoglossus,Netherlands,31,"Flounders, halibuts, soles",27,860.132,2.157,0.019,1.3,0.188,2418.449,2.77763766953054,0.776498016430187,0.040983,0.014753462312173553,53.63931386184515,63.99818410552396,0.019,0.014753462312173553,53.63931386184515,64.0010191733803,719175.6032083035
FAO,9524-FAO-81-35,9524-FAO-81-35,Australian pilchard,Sardinops neopilchardus,New Zealand,35,"Herrings, sardines, anchovies",81,18594.392,0.936,0.042,1.3,0.188,293.252,1.36538230089647,0.685629853503155,0.03931200000000001,0.02879645384713251,-6.8376068376068355,26.760439230578182,0.03931200000000001,0.02879645384713251,0,26.74894727530397,2327475.660110712
FAO,9526-FAO-81-34,9526-FAO-81-34,Banded yellowfish,Centriscops humerosus,New Zealand,34,Miscellaneous demersal fishes,81,2313.082,0.462,0.04,1.3,0.188,1368.908,0.673112674725488,0.685789361426068,0.01848,0.02743157445704272,-116.45021645021644,-48.5635373613823,0.01848,0.01848,0,0,1370504.3929376602
FAO,9527-FAO-81-34,9527-FAO-81-34,Basketwork eel,Diastobranchus capensis,New Zealand,34,Miscellaneous demersal fishes,81,14.688,23.028,0.043,1.3,0.188,1368.908,33.5973974525041,0.685411634664304,0.9902039999999999,0.02947270029056507,95.65746048289039,97.02357897984902,0.043,0.02947270029056507,95.65746048289039,97.02357289098357,8529.996454954147
FAO,9544-FAO-81-38,9544-FAO-81-38,Blue shark,Prionace glauca,New Zealand,38,"Sharks, rays, chimaeras",81,60175.289,1.77,0.018,1.3,0.188,1161.61,2.34173865707876,0.755816589195094,0.03186,0.013604698605511691,43.50282485875706,57.29668650354578,0.018,0.013604698605511691,43.50282485875706,57.29849778558791,27491209.240332127
FAO,9545-FAO-81-34,9545-FAO-81-34,Bluefin gurnard,Chelidonichthys kumu,New Zealand,34,Miscellaneous demersal fishes,81,187551.319,0.875,0.042,1.3,0.188,1361.44,1.1828876976274,0.740051163951503,0.036750000000000005,0.03108214888596313,-14.28571428571428,15.461120949539897,0.036750000000000005,0.03108214888596313,0,15.422724119828235,84463121.36365414
FAO,9547-FAO-81-33,9547-FAO-81-33,Broadgilled hagfish,Eptatretus cirrhatus,New Zealand,33,Miscellaneous coastal fishes,81,3842.58,2.739,0.043,1.3,0.188,1833.536,3.99426666783628,0.685652769931511,0.11777699999999998,0.029483069107054973,63.49032493610807,74.96411523916338,0.043,0.029483069107054973,63.49032493610807,74.96704016314308,2985830.4862064123
FAO,9550-FAO-81-34,9550-FAO-81-34,Cape bonnetmouth,Emmelichthys nitidus,New Zealand,34,Miscellaneous demersal fishes,81,141560.155,0.593,0.043,1.3,0.188,1368.908,0.865190030498177,0.685597737733776,0.025498999999999997,0.029480702722552363,-68.63406408094437,-15.58154448730753,0.025498999999999997,0.025498999999999997,0,0,82143439.90744925
FAO,9559-FAO-81-38,9559-FAO-81-38,Copper shark,Carcharhinus brachyurus,New Zealand,38,"Sharks, rays, chimaeras",81,1691.776,11.338,0.001,1.3,0.188,548.726,7.86270867529027,1.44203855361419,0.011337999999999999,0.00144203855361419,91.1801023108132,87.28173659615994,0.001,0.00144203855361419,91.1801023108132,87.28136749325992,NA
FAO,9563-FAO-81-38,9563-FAO-81-38,Dark ghost shark,Hydrolagus novaezealandiae,New Zealand,38,"Sharks, rays, chimaeras",81,118992.245,0.358,0.076,1.3,0.188,634.458,0.485371615744233,0.736639988118567,0.027208,0.05598463909701109,-179.3296089385475,-106.02770486829436,0.027208,0.027208,0,0,21262345.838211417
FAO,9565-FAO-81-55,9565-FAO-81-55,Delicate scallop,Zygochlamys delicatula,New Zealand,55,"Scallops, pectens",81,590.332,6.124,0.041,1.3,0.188,2252.607,7.09772089382162,0.862842486722889,0.251084,0.03537654195563845,83.67080339647289,85.91097036697408,0.041,0.03537654195563845,83.67080339647289,85.91047539642571,202794.02662742138
FAO,9568-FAO-81-38,9568-FAO-81-38,Draughtsboard shark,Cephaloscyllium isabellum,New Zealand,38,"Sharks, rays, chimaeras",81,5709.902,0.392,0.077,1.3,0.188,629.598,0.575768367332069,0.68058974403687,0.030184000000000002,0.05240541029083899,-155.10204081632654,-73.68095517884873,0.030184000000000002,0.030184000000000002,0,0,1307759.9935919046
FAO,9571-FAO-81-76,9571-FAO-81-76,Echinoderms,Echinodermata,New Zealand,76,Sea-urchins and other echinoderms,81,40864.452,0.429,0.069,1.3,0.188,327.086,0.629565726566114,0.681167898661654,0.029601000000000002,0.047000585007654125,-133.1002331002331,-58.8396505404404,0.029601000000000002,0.029601000000000002,0,0,5012407.680293202
FAO,9573-FAO-81-34,9573-FAO-81-34,Escolar,Lepidocybium flavobrunneum,New Zealand,34,Miscellaneous demersal fishes,81,2643.955,0.349,0.041,1.3,0.188,442.214,0.508507747636875,0.686085679636225,0.014308999999999999,0.028129512865085228,-186.53295128939828,-96.6538375564927,0.014308999999999999,0.014308999999999999,0,0,501671.9491715431
FAO,9581-FAO-81-38,9581-FAO-81-38,Ghost shark,Callorhinchus milii,New Zealand,38,"Sharks, rays, chimaeras",81,65072.794,0.409,0.068,1.3,0.188,634.458,0.555574329607017,0.73664001080044,0.027812,0.05009152073442992,-144.49877750611248,-79.99391741287714,0.027812,0.027812,0,0,12022182.835952997
FAO,9582-FAO-81-34,9582-FAO-81-34,Giant boarfish,Paristiopterus labiosus,New Zealand,34,Miscellaneous demersal fishes,81,470.527,0.522,0.042,1.3,0.188,1368.908,0.761529140394918,0.685592909911651,0.021924000000000003,0.028794902216289345,-91.57088122605363,-31.314738590491032,0.021924000000000003,0.021924000000000003,0,0,274973.82122027874
FAO,9585-FAO-81-43,9585-FAO-81-43,Green rock lobster,Jasus verreauxi,New Zealand,43,"Lobsters, spiny-rock lobsters",81,897.203,3.66,0.041,1.3,0.188,29069.975,4.50640179475957,0.812113360204212,0.15006,0.03329664776837269,72.6775956284153,77.8093466684909,0.041,0.03329664776837269,72.67759562841529,77.8111103769341,5774823.935834885
FAO,9595-FAO-81-34,9595-FAO-81-34,John dory,Zeus faber,New Zealand,34,Miscellaneous demersal fishes,81,52523.356,0.425,0.048,1.3,0.188,3907.268,0.575543183017738,0.738817643761403,0.0204,0.03546324690054735,-135.29411764705884,-73.74890877113916,0.0204,0.0204,0,0,65624282.810531616
FAO,9597-FAO-81-34,9597-FAO-81-34,King dory,Cyttus traversi,New Zealand,34,Miscellaneous demersal fishes,81,17032.543,1.057,0.041,1.3,0.188,3907.268,1.4294450341102,0.739653659913985,0.043337,0.03032580005647339,5.3926206244086945,30.0427805100964,0.041,0.03032580005647339,5.392620624408706,30.023305589973027,22218158.737409234
FAO,9599-FAO-81-38,9599-FAO-81-38,Kitefin shark,Dalatias licha,New Zealand,38,"Sharks, rays, chimaeras",81,15326.247,0.521,0.04,1.3,0.188,766.905,0.759836655306632,0.685988635624859,0.02084,0.027439545424994362,-91.93857965451056,-31.607233346284147,0.02084,0.02084,0,0,5082914.48723948
FAO,9602-FAO-81-38,9602-FAO-81-38,Leafscale gulper shark,Centrophorus squamosus,New Zealand,38,"Sharks, rays, chimaeras",81,30.098,12.47,0.042,1.3,0.188,766.905,18.1948499972482,0.685370806233417,0.5237400000000001,0.028785573861803512,91.98075380914194,94.50393930067442,0.042,0.028785573861803512,91.98075380914194,94.50384277278735,9863.5806016922
FAO,9604-FAO-81-33,9604-FAO-81-33,Longspine burrfish,Tragulichthys jaculiferus,New Zealand,33,Miscellaneous coastal fishes,81,479.628,1.686,0.039,1.3,0.188,1833.536,2.46288199101902,0.68452825910803194,0.06575399999999999,0.026696602105213244,40.68801897983393,59.39716138870913,0.039,0.026696602105213244,40.68801897983392,59.39927288801709,385662.1199673414
FAO,9611-FAO-81-34,9611-FAO-81-34,Mirror dory,Zenopsis nebulosus,New Zealand,34,Miscellaneous demersal fishes,81,4834.153,0.501,0.07,1.3,0.188,2982.647,0.736390507616194,0.680444155245488,0.035070000000000004,0.04763109086718416,-99.60079840319361,-35.797513636772614,0.035070000000000004,0.035070000000000004,0,0,5400703.34055233
FAO,9616-FAO-81-33,9616-FAO-81-33,New Zealand blue cod,Parapercis colias,New Zealand,33,Miscellaneous coastal fishes,81,79155.49,2.956,0.04,1.3,0.188,2401.932,3.99340217871226,0.740229648068548,0.11824,0.02960918592274192,66.17050067658998,74.95869548700284,0.04,0.02960918592274192,66.17050067658998,74.95840162149703,63761322.121929765
FAO,9617-FAO-81-53,9617-FAO-81-53,New Zealand dredge oyster,Ostrea lutaria,New Zealand,53,Oysters,81,328147.597,0.011,0.033,1.3,0.188,1148.935,0.0145698216073864,0.742865369987383,3.63e-4,0.024514557209583638,-8990.909090909092,-6763.502017711969,3.63e-4,3.63e-4,0,0,132179940.84516358
FAO,9620-FAO-81-55,9620-FAO-81-55,New Zealand scallop,Pecten novaezelandiae,New Zealand,55,"Scallops, pectens",81,190463.676,1.024,0.037,1.3,0.188,2252.607,1.18360366064304,0.864817712816597,0.037888,0.03199825537421409,2.34375,15.512258600424566,0.037,0.03199825537421409,2.34375,15.545145232754198,66354248.521470666
FAO,9621-FAO-81-38,9621-FAO-81-38,New Zealand smooth skate,Dipturus innominatus,New Zealand,38,"Sharks, rays, chimaeras",81,32558.475,0.364,0.075,1.3,0.188,718.832,0.493774946777264,0.736641271105852,0.027299999999999998,0.055248095332938896,-174.72527472527472,-102.52141315122007,0.027299999999999998,0.027299999999999998,0,0,6617653.497270346
FAO,9624-FAO-81-34,9624-FAO-81-34,Oilfish,Ruvettus pretiosus,New Zealand,34,Miscellaneous demersal fishes,81,1604.275,0.436,0.04,1.3,0.188,442.214,0.635495941782216,0.685536199694604,0.01744,0.02742144798778416,-129.3577981651376,-57.35741713716549,0.01744,0.01744,0,0,307403.3660899401
FAO,9626-FAO-81-33,9626-FAO-81-33,Orange perch,Lepidoperca pulchella,New Zealand,33,Miscellaneous coastal fishes,81,1215.493,5.062,0.042,1.3,0.188,3357.21,7.38350122843026,0.685568150415213,0.21260400000000002,0.02879386231743895,80.24496246542869,86.45628992178551,0.042,0.02879386231743895,80.24496246542869,86.45657545604082,1742250.7366563082
FAO,9631-FAO-81-33,9631-FAO-81-33,Parore,Girella tricuspidata,New Zealand,33,Miscellaneous coastal fishes,81,4290.327,0.383,0.074,1.3,0.188,2401.932,0.520331775633255,0.736642302014651,0.028342,0.05451153034908417,-161.09660574412536,-92.18507245362413,0.028342,0.028342,0,0,2925568.717173457
FAO,9637-FAO-81-34,9637-FAO-81-34,Pelagic armourhead,Pseudopentaceros richardsoni,New Zealand,34,Miscellaneous demersal fishes,81,4563.034,0.312,0.046,1.3,0.188,1368.908,0.455529966512111,0.684137927542123,0.014352,0.031470344666937655,-220.51282051282053,-119.52452604968494,0.014352,0.014352,0,0,2611405.314047694
FAO,9640-FAO-81-33,9640-FAO-81-33,Pink maomao,Caprodon longimanus,New Zealand,33,Miscellaneous coastal fishes,81,105.179,3.408,0.043,1.3,0.188,4059.514,4.96921770392553,0.685848202746424,0.14654399999999998,0.02949147271809623,70.65727699530517,79.87610808015052,0.043,0.02949147271809623,70.65727699530517,79.8753461635439,180793.8174586296
FAO,9642-FAO-81-38,9642-FAO-81-38,Porbeagle,Lamna nasus,New Zealand,38,"Sharks, rays, chimaeras",81,3142.396,68.265,0.001,1.3,0.188,1296.612,41.5594200681349,1.64259201751973,0.068265,0.00164259201751973,98.53512048634,97.59380665475952,0.001,0.00164259201751973,98.53512048634,97.59380060423389,NA
FAO,9653-FAO-81-34,9653-FAO-81-34,Redfish,Centroberyx affinis,New Zealand,34,Miscellaneous demersal fishes,81,4050.853,0.383,0.039,1.3,0.188,2198.596,0.516612336340807,0.740823568585151,0.014937,0.028892119174820888,-161.09660574412536,-93.56874190869186,0.014937,0.014937,0,0,3000598.046741605
FAO,9656-FAO-81-34,9656-FAO-81-34,Rubyfish,Plagiogeneion rubiginosum,New Zealand,34,Miscellaneous demersal fishes,81,23561.109,0.416,0.04,1.3,0.188,1793.27,0.56181625823506,0.740330664911284,0.01664,0.02961322659645136,-140.3846153846154,-77.99413693393097,0.01664,0.01664,0,0,14162382.346467495
FAO,9667-FAO-81-38,9667-FAO-81-38,Shortfin mako,Isurus oxyrinchus,New Zealand,38,"Sharks, rays, chimaeras",81,12107.523,15.247,0.001,1.3,0.188,1161.61,9.28230489570618,1.64262638949812,0.015247,0.0016426263894981199,93.44133272119105,89.2268136929807,0.001,0.0016426263894981199,93.44133272119105,89.2265600478906,NA
FAO,9672-FAO-81-34,9672-FAO-81-34,Silver warehou,Seriolella punctata,New Zealand,34,Miscellaneous demersal fishes,81,497562.076,0.411,0.052,1.3,0.188,1793.27,0.557576540211129,0.736656807880199,0.021372,0.038306154009770346,-143.30900243309003,-79.34757434761248,0.021372,0.021372,0,0,281571896.8144951
FAO,9681-FAO-81-38,9681-FAO-81-38,Smooth hammerhead,Sphyrna zygaena,New Zealand,38,"Sharks, rays, chimaeras",81,761.196,0.275,0.074,1.3,0.188,886.725,0.403417744328635,0.680472881608284,0.02035,0.05035499323901301,-263.6363636363636,-147.88200669363047,0.02035,0.02035,0,0,248610.41644084454
FAO,9683-FAO-81-34,9683-FAO-81-34,Snoek,Thyrsites atun,New Zealand,34,Miscellaneous demersal fishes,81,1303597.243,0.467,0.062,1.3,0.188,579.301,0.634575199129195,0.736638909499837,0.028954,0.045671612388989896,-114.1327623126338,-57.585736311829464,0.028954,0.028954,0,0,226082140.23132753
FAO,9689-FAO-81-38,9689-FAO-81-38,Spotted estuary smooth-hound,Mustelus lenticulatus,New Zealand,38,"Sharks, rays, chimaeras",81,184145.769,0.547,0.023,1.3,0.188,1161.61,0.730438174494532,0.749265442761519,0.012581,0.017233105183514934,-82.81535648994513,-36.90412616947445,0.012581,0.012581,0,0,80879899.14541268
FAO,9694-FAO-81-56,9694-FAO-81-56,Stutchbury's venus,Chione stutchburyi,New Zealand,56,"Clams, cockles, arkshells",81,86755.455,0.219,0.077,1.3,0.188,970.43,0.32130755364422797,0.680392444573665,0.016863,0.0523902182321722,-356.62100456621005,-211.2282884912389,0.016863,0.016863,0,0,30652693.985140204
FAO,9699-FAO-81-38,9699-FAO-81-38,Thresher,Alopias vulpinus,New Zealand,38,"Sharks, rays, chimaeras",81,988.74,8.295,0.014,1.3,0.188,886.725,11.7663531668339,0.704958310238386,0.11613,0.009869416343337404,87.94454490657021,91.50118999641516,0.014,0.009869416343337404,87.94454490657021,91.501406748181,477136.63611257076
